% IASI May 2009 fast model tuning file for wcon and nonLTE only
%    w con tuning to match AIRS dec05deliv water continuum
%    nonLTE tuning to match AIRS dec05deliv water continuum
% Created: 06 May 2009, Scott Hannon
%
%  ID   freq     fixed  w lines  w con    ozone    CO      CH4   nonLTE
%----  --------  ------  ------  ------  ------  ------  ------  ------
 7044  2405.750  1.0000  1.0000  7.9685  1.0000  1.0000  1.0000  1.0000
 7045  2406.000  1.0000  1.0000  7.9757  1.0000  1.0000  1.0000  1.0000
 7046  2406.250  1.0000  1.0000  7.9829  1.0000  1.0000  1.0000  1.0000
 7047  2406.500  1.0000  1.0000  7.9901  1.0000  1.0000  1.0000  1.0000
 7048  2406.750  1.0000  1.0000  7.9973  1.0000  1.0000  1.0000  1.0000
 7049  2407.000  1.0000  1.0000  8.0045  1.0000  1.0000  1.0000  1.0000
 7050  2407.250  1.0000  1.0000  8.0116  1.0000  1.0000  1.0000  1.0000
 7051  2407.500  1.0000  1.0000  8.0188  1.0000  1.0000  1.0000  1.0000
 7052  2407.750  1.0000  1.0000  8.0260  1.0000  1.0000  1.0000  1.0000
 7053  2408.000  1.0000  1.0000  8.0332  1.0000  1.0000  1.0000  1.0000
 7054  2408.250  1.0000  1.0000  8.0403  1.0000  1.0000  1.0000  1.0000
 7055  2408.500  1.0000  1.0000  8.0475  1.0000  1.0000  1.0000  1.0000
 7056  2408.750  1.0000  1.0000  8.0547  1.0000  1.0000  1.0000  1.0000
 7057  2409.000  1.0000  1.0000  8.0618  1.0000  1.0000  1.0000  1.0000
 7058  2409.250  1.0000  1.0000  8.0690  1.0000  1.0000  1.0000  1.0000
 7059  2409.500  1.0000  1.0000  8.0762  1.0000  1.0000  1.0000  1.0000
 7060  2409.750  1.0000  1.0000  8.0833  1.0000  1.0000  1.0000  1.0000
 7061  2410.000  1.0000  1.0000  8.0905  1.0000  1.0000  1.0000  1.0000
 7062  2410.250  1.0000  1.0000  8.0977  1.0000  1.0000  1.0000  1.0000
 7063  2410.500  1.0000  1.0000  8.1049  1.0000  1.0000  1.0000  1.0000
 7064  2410.750  1.0000  1.0000  8.1120  1.0000  1.0000  1.0000  1.0000
 7065  2411.000  1.0000  1.0000  8.1192  1.0000  1.0000  1.0000  1.0000
 7066  2411.250  1.0000  1.0000  8.1264  1.0000  1.0000  1.0000  1.0000
 7067  2411.500  1.0000  1.0000  8.1336  1.0000  1.0000  1.0000  1.0000
 7068  2411.750  1.0000  1.0000  8.1408  1.0000  1.0000  1.0000  1.0000
 7069  2412.000  1.0000  1.0000  8.1479  1.0000  1.0000  1.0000  1.0000
 7070  2412.250  1.0000  1.0000  8.1551  1.0000  1.0000  1.0000  1.0000
 7071  2412.500  1.0000  1.0000  8.1623  1.0000  1.0000  1.0000  1.0000
 7072  2412.750  1.0000  1.0000  8.1694  1.0000  1.0000  1.0000  1.0000
 7073  2413.000  1.0000  1.0000  8.1766  1.0000  1.0000  1.0000  1.0000
 7074  2413.250  1.0000  1.0000  8.1838  1.0000  1.0000  1.0000  1.0000
 7075  2413.500  1.0000  1.0000  8.1910  1.0000  1.0000  1.0000  1.0000
 7076  2413.750  1.0000  1.0000  8.1982  1.0000  1.0000  1.0000  1.0000
 7077  2414.000  1.0000  1.0000  8.2054  1.0000  1.0000  1.0000  1.0000
 7078  2414.250  1.0000  1.0000  8.2125  1.0000  1.0000  1.0000  1.0000
 7079  2414.500  1.0000  1.0000  8.2197  1.0000  1.0000  1.0000  1.0000
 7080  2414.750  1.0000  1.0000  8.2269  1.0000  1.0000  1.0000  1.0000
 7081  2415.000  1.0000  1.0000  8.2340  1.0000  1.0000  1.0000  1.0000
 7082  2415.250  1.0000  1.0000  8.2412  1.0000  1.0000  1.0000  1.0000
 7083  2415.500  1.0000  1.0000  8.2484  1.0000  1.0000  1.0000  1.0000
 7084  2415.750  1.0000  1.0000  8.2556  1.0000  1.0000  1.0000  1.0000
 7085  2416.000  1.0000  1.0000  8.2627  1.0000  1.0000  1.0000  1.0000
 7086  2416.250  1.0000  1.0000  8.2699  1.0000  1.0000  1.0000  1.0000
 7087  2416.500  1.0000  1.0000  8.2771  1.0000  1.0000  1.0000  1.0000
 7088  2416.750  1.0000  1.0000  8.2843  1.0000  1.0000  1.0000  1.0000
 7089  2417.000  1.0000  1.0000  8.2914  1.0000  1.0000  1.0000  1.0000
 7090  2417.250  1.0000  1.0000  8.2986  1.0000  1.0000  1.0000  1.0000
 7091  2417.500  1.0000  1.0000  8.3058  1.0000  1.0000  1.0000  1.0000
 7092  2417.750  1.0000  1.0000  8.3130  1.0000  1.0000  1.0000  1.0000
 7093  2418.000  1.0000  1.0000  8.3202  1.0000  1.0000  1.0000  1.0000
 7094  2418.250  1.0000  1.0000  8.3274  1.0000  1.0000  1.0000  1.0000
 7095  2418.500  1.0000  1.0000  8.3346  1.0000  1.0000  1.0000  1.0000
 7096  2418.750  1.0000  1.0000  8.3417  1.0000  1.0000  1.0000  1.0000
 7097  2419.000  1.0000  1.0000  8.3489  1.0000  1.0000  1.0000  1.0000
 7098  2419.250  1.0000  1.0000  8.3561  1.0000  1.0000  1.0000  1.0000
 7099  2419.500  1.0000  1.0000  8.3632  1.0000  1.0000  1.0000  1.0000
 7100  2419.750  1.0000  1.0000  8.3704  1.0000  1.0000  1.0000  1.0000
 7101  2420.000  1.0000  1.0000  8.3776  1.0000  1.0000  1.0000  1.0000
 7102  2420.250  1.0000  1.0000  8.3848  1.0000  1.0000  1.0000  1.0000
 7103  2420.500  1.0000  1.0000  8.3920  1.0000  1.0000  1.0000  1.0000
 7104  2420.750  1.0000  1.0000  8.3992  1.0000  1.0000  1.0000  1.0000
 7105  2421.000  1.0000  1.0000  8.4063  1.0000  1.0000  1.0000  1.0000
 7106  2421.250  1.0000  1.0000  8.4135  1.0000  1.0000  1.0000  1.0000
 7107  2421.500  1.0000  1.0000  8.4207  1.0000  1.0000  1.0000  1.0000
 7108  2421.750  1.0000  1.0000  8.4278  1.0000  1.0000  1.0000  1.0000
 7109  2422.000  1.0000  1.0000  8.4350  1.0000  1.0000  1.0000  1.0000
 7110  2422.250  1.0000  1.0000  8.4422  1.0000  1.0000  1.0000  1.0000
 7111  2422.500  1.0000  1.0000  8.4494  1.0000  1.0000  1.0000  1.0000
 7112  2422.750  1.0000  1.0000  8.4566  1.0000  1.0000  1.0000  1.0000
 7113  2423.000  1.0000  1.0000  8.4638  1.0000  1.0000  1.0000  1.0000
 7114  2423.250  1.0000  1.0000  8.4709  1.0000  1.0000  1.0000  1.0000
 7115  2423.500  1.0000  1.0000  8.4781  1.0000  1.0000  1.0000  1.0000
 7116  2423.750  1.0000  1.0000  8.4853  1.0000  1.0000  1.0000  1.0000
 7117  2424.000  1.0000  1.0000  8.4925  1.0000  1.0000  1.0000  1.0000
 7118  2424.250  1.0000  1.0000  8.4996  1.0000  1.0000  1.0000  1.0000
 7119  2424.500  1.0000  1.0000  8.5068  1.0000  1.0000  1.0000  1.0000
 7120  2424.750  1.0000  1.0000  8.5140  1.0000  1.0000  1.0000  1.0000
 7121  2425.000  1.0000  1.0000  8.5212  1.0000  1.0000  1.0000  1.0000
 7122  2425.250  1.0000  1.0000  8.5283  1.0000  1.0000  1.0000  1.0000
 7123  2425.500  1.0000  1.0000  8.5355  1.0000  1.0000  1.0000  1.0000
 7124  2425.750  1.0000  1.0000  8.5427  1.0000  1.0000  1.0000  1.0000
 7125  2426.000  1.0000  1.0000  8.5499  1.0000  1.0000  1.0000  1.0000
 7126  2426.250  1.0000  1.0000  8.5570  1.0000  1.0000  1.0000  1.0000
 7127  2426.500  1.0000  1.0000  8.5642  1.0000  1.0000  1.0000  1.0000
 7128  2426.750  1.0000  1.0000  8.5714  1.0000  1.0000  1.0000  1.0000
 7129  2427.000  1.0000  1.0000  8.5786  1.0000  1.0000  1.0000  1.0000
 7130  2427.250  1.0000  1.0000  8.5858  1.0000  1.0000  1.0000  1.0000
 7131  2427.500  1.0000  1.0000  8.5929  1.0000  1.0000  1.0000  1.0000
 7132  2427.750  1.0000  1.0000  8.6001  1.0000  1.0000  1.0000  1.0000
 7133  2428.000  1.0000  1.0000  8.6073  1.0000  1.0000  1.0000  1.0000
 7134  2428.250  1.0000  1.0000  8.6145  1.0000  1.0000  1.0000  1.0000
 7135  2428.500  1.0000  1.0000  8.6216  1.0000  1.0000  1.0000  1.0000
 7136  2428.750  1.0000  1.0000  8.6288  1.0000  1.0000  1.0000  1.0000
 7137  2429.000  1.0000  1.0000  8.6360  1.0000  1.0000  1.0000  1.0000
 7138  2429.250  1.0000  1.0000  8.6432  1.0000  1.0000  1.0000  1.0000
 7139  2429.500  1.0000  1.0000  8.6503  1.0000  1.0000  1.0000  1.0000
 7140  2429.750  1.0000  1.0000  8.6575  1.0000  1.0000  1.0000  1.0000
 7141  2430.000  1.0000  1.0000  8.6647  1.0000  1.0000  1.0000  1.0000
 7142  2430.250  1.0000  1.0000  8.6719  1.0000  1.0000  1.0000  1.0000
 7143  2430.500  1.0000  1.0000  8.6790  1.0000  1.0000  1.0000  1.0000
 7144  2430.750  1.0000  1.0000  8.6862  1.0000  1.0000  1.0000  1.0000
 7145  2431.000  1.0000  1.0000  8.6934  1.0000  1.0000  1.0000  1.0000
 7146  2431.250  1.0000  1.0000  8.7006  1.0000  1.0000  1.0000  1.0000
 7147  2431.500  1.0000  1.0000  8.7077  1.0000  1.0000  1.0000  1.0000
 7148  2431.750  1.0000  1.0000  8.7149  1.0000  1.0000  1.0000  1.0000
 7149  2432.000  1.0000  1.0000  8.7221  1.0000  1.0000  1.0000  1.0000
 7150  2432.250  1.0000  1.0000  8.7293  1.0000  1.0000  1.0000  1.0000
 7151  2432.500  1.0000  1.0000  8.7364  1.0000  1.0000  1.0000  1.0000
 7152  2432.750  1.0000  1.0000  8.7436  1.0000  1.0000  1.0000  1.0000
 7153  2433.000  1.0000  1.0000  8.7508  1.0000  1.0000  1.0000  1.0000
 7154  2433.250  1.0000  1.0000  8.7580  1.0000  1.0000  1.0000  1.0000
 7155  2433.500  1.0000  1.0000  8.7651  1.0000  1.0000  1.0000  1.0000
 7156  2433.750  1.0000  1.0000  8.7723  1.0000  1.0000  1.0000  1.0000
 7157  2434.000  1.0000  1.0000  8.7795  1.0000  1.0000  1.0000  1.0000
 7158  2434.250  1.0000  1.0000  8.7867  1.0000  1.0000  1.0000  1.0000
 7159  2434.500  1.0000  1.0000  8.7938  1.0000  1.0000  1.0000  1.0000
 7160  2434.750  1.0000  1.0000  8.8010  1.0000  1.0000  1.0000  1.0000
 7161  2435.000  1.0000  1.0000  8.8082  1.0000  1.0000  1.0000  1.0000
 7162  2435.250  1.0000  1.0000  8.8154  1.0000  1.0000  1.0000  1.0000
 7163  2435.500  1.0000  1.0000  8.8226  1.0000  1.0000  1.0000  1.0000
 7164  2435.750  1.0000  1.0000  8.8297  1.0000  1.0000  1.0000  1.0000
 7165  2436.000  1.0000  1.0000  8.8369  1.0000  1.0000  1.0000  1.0000
 7166  2436.250  1.0000  1.0000  8.8441  1.0000  1.0000  1.0000  1.0000
 7167  2436.500  1.0000  1.0000  8.8513  1.0000  1.0000  1.0000  1.0000
 7168  2436.750  1.0000  1.0000  8.8584  1.0000  1.0000  1.0000  1.0000
 7169  2437.000  1.0000  1.0000  8.8656  1.0000  1.0000  1.0000  1.0000
 7170  2437.250  1.0000  1.0000  8.8728  1.0000  1.0000  1.0000  1.0000
 7171  2437.500  1.0000  1.0000  8.8800  1.0000  1.0000  1.0000  1.0000
 7172  2437.750  1.0000  1.0000  8.8871  1.0000  1.0000  1.0000  1.0000
 7173  2438.000  1.0000  1.0000  8.8943  1.0000  1.0000  1.0000  1.0000
 7174  2438.250  1.0000  1.0000  8.9015  1.0000  1.0000  1.0000  1.0000
 7175  2438.500  1.0000  1.0000  8.9087  1.0000  1.0000  1.0000  1.0000
 7176  2438.750  1.0000  1.0000  8.9158  1.0000  1.0000  1.0000  1.0000
 7177  2439.000  1.0000  1.0000  8.9230  1.0000  1.0000  1.0000  1.0000
 7178  2439.250  1.0000  1.0000  8.9302  1.0000  1.0000  1.0000  1.0000
 7179  2439.500  1.0000  1.0000  8.9374  1.0000  1.0000  1.0000  1.0000
 7180  2439.750  1.0000  1.0000  8.9445  1.0000  1.0000  1.0000  1.0000
 7181  2440.000  1.0000  1.0000  8.9517  1.0000  1.0000  1.0000  1.0000
 7182  2440.250  1.0000  1.0000  8.9589  1.0000  1.0000  1.0000  1.0000
 7183  2440.500  1.0000  1.0000  8.9661  1.0000  1.0000  1.0000  1.0000
 7184  2440.750  1.0000  1.0000  8.9732  1.0000  1.0000  1.0000  1.0000
 7185  2441.000  1.0000  1.0000  8.9804  1.0000  1.0000  1.0000  1.0000
 7186  2441.250  1.0000  1.0000  8.9876  1.0000  1.0000  1.0000  1.0000
 7187  2441.500  1.0000  1.0000  8.9948  1.0000  1.0000  1.0000  1.0000
 7188  2441.750  1.0000  1.0000  9.0019  1.0000  1.0000  1.0000  1.0000
 7189  2442.000  1.0000  1.0000  9.0091  1.0000  1.0000  1.0000  1.0000
 7190  2442.250  1.0000  1.0000  9.0163  1.0000  1.0000  1.0000  1.0000
 7191  2442.500  1.0000  1.0000  9.0235  1.0000  1.0000  1.0000  1.0000
 7192  2442.750  1.0000  1.0000  9.0306  1.0000  1.0000  1.0000  1.0000
 7193  2443.000  1.0000  1.0000  9.0378  1.0000  1.0000  1.0000  1.0000
 7194  2443.250  1.0000  1.0000  9.0450  1.0000  1.0000  1.0000  1.0000
 7195  2443.500  1.0000  1.0000  9.0522  1.0000  1.0000  1.0000  1.0000
 7196  2443.750  1.0000  1.0000  9.0593  1.0000  1.0000  1.0000  1.0000
 7197  2444.000  1.0000  1.0000  9.0665  1.0000  1.0000  1.0000  1.0000
 7198  2444.250  1.0000  1.0000  9.0737  1.0000  1.0000  1.0000  1.0000
 7199  2444.500  1.0000  1.0000  9.0809  1.0000  1.0000  1.0000  1.0000
 7200  2444.750  1.0000  1.0000  9.0881  1.0000  1.0000  1.0000  1.0000
 7201  2445.000  1.0000  1.0000  9.0952  1.0000  1.0000  1.0000  1.0000
 7202  2445.250  1.0000  1.0000  9.1024  1.0000  1.0000  1.0000  1.0000
 7203  2445.500  1.0000  1.0000  9.1096  1.0000  1.0000  1.0000  1.0000
 7204  2445.750  1.0000  1.0000  9.1168  1.0000  1.0000  1.0000  1.0000
 7205  2446.000  1.0000  1.0000  9.1239  1.0000  1.0000  1.0000  1.0000
 7206  2446.250  1.0000  1.0000  9.1311  1.0000  1.0000  1.0000  1.0000
 7207  2446.500  1.0000  1.0000  9.1383  1.0000  1.0000  1.0000  1.0000
 7208  2446.750  1.0000  1.0000  9.1455  1.0000  1.0000  1.0000  1.0000
 7209  2447.000  1.0000  1.0000  9.1527  1.0000  1.0000  1.0000  1.0000
 7210  2447.250  1.0000  1.0000  9.1599  1.0000  1.0000  1.0000  1.0000
 7211  2447.500  1.0000  1.0000  9.1671  1.0000  1.0000  1.0000  1.0000
 7212  2447.750  1.0000  1.0000  9.1742  1.0000  1.0000  1.0000  1.0000
 7213  2448.000  1.0000  1.0000  9.1814  1.0000  1.0000  1.0000  1.0000
 7214  2448.250  1.0000  1.0000  9.1886  1.0000  1.0000  1.0000  1.0000
 7215  2448.500  1.0000  1.0000  9.1957  1.0000  1.0000  1.0000  1.0000
 7216  2448.750  1.0000  1.0000  9.2029  1.0000  1.0000  1.0000  1.0000
 7217  2449.000  1.0000  1.0000  9.2101  1.0000  1.0000  1.0000  1.0000
 7218  2449.250  1.0000  1.0000  9.2172  1.0000  1.0000  1.0000  1.0000
 7219  2449.500  1.0000  1.0000  9.2244  1.0000  1.0000  1.0000  1.0000
 7220  2449.750  1.0000  1.0000  9.2316  1.0000  1.0000  1.0000  1.0000
 7221  2450.000  1.0000  1.0000  9.2388  1.0000  1.0000  1.0000  1.0000
 7222  2450.250  1.0000  1.0000  9.2460  1.0000  1.0000  1.0000  1.0000
 7223  2450.500  1.0000  1.0000  9.2531  1.0000  1.0000  1.0000  1.0000
 7224  2450.750  1.0000  1.0000  9.2603  1.0000  1.0000  1.0000  1.0000
 7225  2451.000  1.0000  1.0000  9.2675  1.0000  1.0000  1.0000  1.0000
 7226  2451.250  1.0000  1.0000  9.2746  1.0000  1.0000  1.0000  1.0000
 7227  2451.500  1.0000  1.0000  9.2818  1.0000  1.0000  1.0000  1.0000
 7228  2451.750  1.0000  1.0000  9.2890  1.0000  1.0000  1.0000  1.0000
 7229  2452.000  1.0000  1.0000  9.2962  1.0000  1.0000  1.0000  1.0000
 7230  2452.250  1.0000  1.0000  9.3034  1.0000  1.0000  1.0000  1.0000
 7231  2452.500  1.0000  1.0000  9.3106  1.0000  1.0000  1.0000  1.0000
 7232  2452.750  1.0000  1.0000  9.3178  1.0000  1.0000  1.0000  1.0000
 7233  2453.000  1.0000  1.0000  9.3249  1.0000  1.0000  1.0000  1.0000
 7234  2453.250  1.0000  1.0000  9.3321  1.0000  1.0000  1.0000  1.0000
 7235  2453.500  1.0000  1.0000  9.3393  1.0000  1.0000  1.0000  1.0000
 7236  2453.750  1.0000  1.0000  9.3464  1.0000  1.0000  1.0000  1.0000
 7237  2454.000  1.0000  1.0000  9.3536  1.0000  1.0000  1.0000  1.0000
 7238  2454.250  1.0000  1.0000  9.3608  1.0000  1.0000  1.0000  1.0000
 7239  2454.500  1.0000  1.0000  9.3680  1.0000  1.0000  1.0000  1.0000
 7240  2454.750  1.0000  1.0000  9.3751  1.0000  1.0000  1.0000  1.0000
 7241  2455.000  1.0000  1.0000  9.3823  1.0000  1.0000  1.0000  1.0000
 7242  2455.250  1.0000  1.0000  9.3895  1.0000  1.0000  1.0000  1.0000
 7243  2455.500  1.0000  1.0000  9.3967  1.0000  1.0000  1.0000  1.0000
 7244  2455.750  1.0000  1.0000  9.4038  1.0000  1.0000  1.0000  1.0000
 7245  2456.000  1.0000  1.0000  9.4110  1.0000  1.0000  1.0000  1.0000
 7246  2456.250  1.0000  1.0000  9.4182  1.0000  1.0000  1.0000  1.0000
 7247  2456.500  1.0000  1.0000  9.4254  1.0000  1.0000  1.0000  1.0000
 7248  2456.750  1.0000  1.0000  9.4325  1.0000  1.0000  1.0000  1.0000
 7249  2457.000  1.0000  1.0000  9.4397  1.0000  1.0000  1.0000  1.0000
 7250  2457.250  1.0000  1.0000  9.4469  1.0000  1.0000  1.0000  1.0000
 7251  2457.500  1.0000  1.0000  9.4541  1.0000  1.0000  1.0000  1.0000
 7252  2457.750  1.0000  1.0000  9.4613  1.0000  1.0000  1.0000  1.0000
 7253  2458.000  1.0000  1.0000  9.4685  1.0000  1.0000  1.0000  1.0000
 7254  2458.250  1.0000  1.0000  9.4757  1.0000  1.0000  1.0000  1.0000
 7255  2458.500  1.0000  1.0000  9.4828  1.0000  1.0000  1.0000  1.0000
 7256  2458.750  1.0000  1.0000  9.4900  1.0000  1.0000  1.0000  1.0000
 7257  2459.000  1.0000  1.0000  9.4972  1.0000  1.0000  1.0000  1.0000
 7258  2459.250  1.0000  1.0000  9.5044  1.0000  1.0000  1.0000  1.0000
 7259  2459.500  1.0000  1.0000  9.5116  1.0000  1.0000  1.0000  1.0000
 7260  2459.750  1.0000  1.0000  9.5187  1.0000  1.0000  1.0000  1.0000
 7261  2460.000  1.0000  1.0000  9.5259  1.0000  1.0000  1.0000  1.0000
 7262  2460.250  1.0000  1.0000  9.5331  1.0000  1.0000  1.0000  1.0000
 7263  2460.500  1.0000  1.0000  9.5402  1.0000  1.0000  1.0000  1.0000
 7264  2460.750  1.0000  1.0000  9.5474  1.0000  1.0000  1.0000  1.0000
 7265  2461.000  1.0000  1.0000  9.5546  1.0000  1.0000  1.0000  1.0000
 7266  2461.250  1.0000  1.0000  9.5617  1.0000  1.0000  1.0000  1.0000
 7267  2461.500  1.0000  1.0000  9.5689  1.0000  1.0000  1.0000  1.0000
 7268  2461.750  1.0000  1.0000  9.5761  1.0000  1.0000  1.0000  1.0000
 7269  2462.000  1.0000  1.0000  9.5833  1.0000  1.0000  1.0000  1.0000
 7270  2462.250  1.0000  1.0000  9.5904  1.0000  1.0000  1.0000  1.0000
 7271  2462.500  1.0000  1.0000  9.5976  1.0000  1.0000  1.0000  1.0000
 7272  2462.750  1.0000  1.0000  9.6048  1.0000  1.0000  1.0000  1.0000
 7273  2463.000  1.0000  1.0000  9.6120  1.0000  1.0000  1.0000  1.0000
 7274  2463.250  1.0000  1.0000  9.6192  1.0000  1.0000  1.0000  1.0000
 7275  2463.500  1.0000  1.0000  9.6263  1.0000  1.0000  1.0000  1.0000
 7276  2463.750  1.0000  1.0000  9.6335  1.0000  1.0000  1.0000  1.0000
 7277  2464.000  1.0000  1.0000  9.6407  1.0000  1.0000  1.0000  1.0000
 7278  2464.250  1.0000  1.0000  9.6479  1.0000  1.0000  1.0000  1.0000
 7279  2464.500  1.0000  1.0000  9.6550  1.0000  1.0000  1.0000  1.0000
 7280  2464.750  1.0000  1.0000  9.6622  1.0000  1.0000  1.0000  1.0000
 7281  2465.000  1.0000  1.0000  9.6694  1.0000  1.0000  1.0000  1.0000
 7282  2465.250  1.0000  1.0000  9.6766  1.0000  1.0000  1.0000  1.0000
 7283  2465.500  1.0000  1.0000  9.6838  1.0000  1.0000  1.0000  1.0000
 7284  2465.750  1.0000  1.0000  9.6909  1.0000  1.0000  1.0000  1.0000
 7285  2466.000  1.0000  1.0000  9.6981  1.0000  1.0000  1.0000  1.0000
 7286  2466.250  1.0000  1.0000  9.7053  1.0000  1.0000  1.0000  1.0000
 7287  2466.500  1.0000  1.0000  9.7124  1.0000  1.0000  1.0000  1.0000
 7288  2466.750  1.0000  1.0000  9.7196  1.0000  1.0000  1.0000  1.0000
 7289  2467.000  1.0000  1.0000  9.7268  1.0000  1.0000  1.0000  1.0000
 7290  2467.250  1.0000  1.0000  9.7340  1.0000  1.0000  1.0000  1.0000
 7291  2467.500  1.0000  1.0000  9.7411  1.0000  1.0000  1.0000  1.0000
 7292  2467.750  1.0000  1.0000  9.7483  1.0000  1.0000  1.0000  1.0000
 7293  2468.000  1.0000  1.0000  9.7555  1.0000  1.0000  1.0000  1.0000
 7294  2468.250  1.0000  1.0000  9.7627  1.0000  1.0000  1.0000  1.0000
 7295  2468.500  1.0000  1.0000  9.7699  1.0000  1.0000  1.0000  1.0000
 7296  2468.750  1.0000  1.0000  9.7771  1.0000  1.0000  1.0000  1.0000
 7297  2469.000  1.0000  1.0000  9.7843  1.0000  1.0000  1.0000  1.0000
 7298  2469.250  1.0000  1.0000  9.7914  1.0000  1.0000  1.0000  1.0000
 7299  2469.500  1.0000  1.0000  9.7986  1.0000  1.0000  1.0000  1.0000
 7300  2469.750  1.0000  1.0000  9.8058  1.0000  1.0000  1.0000  1.0000
 7301  2470.000  1.0000  1.0000  9.8129  1.0000  1.0000  1.0000  1.0000
 7302  2470.250  1.0000  1.0000  9.8201  1.0000  1.0000  1.0000  1.0000
 7303  2470.500  1.0000  1.0000  9.8273  1.0000  1.0000  1.0000  1.0000
 7304  2470.750  1.0000  1.0000  9.8345  1.0000  1.0000  1.0000  1.0000
 7305  2471.000  1.0000  1.0000  9.8417  1.0000  1.0000  1.0000  1.0000
 7306  2471.250  1.0000  1.0000  9.8488  1.0000  1.0000  1.0000  1.0000
 7307  2471.500  1.0000  1.0000  9.8560  1.0000  1.0000  1.0000  1.0000
 7308  2471.750  1.0000  1.0000  9.8632  1.0000  1.0000  1.0000  1.0000
 7309  2472.000  1.0000  1.0000  9.8704  1.0000  1.0000  1.0000  1.0000
 7310  2472.250  1.0000  1.0000  9.8775  1.0000  1.0000  1.0000  1.0000
 7311  2472.500  1.0000  1.0000  9.8847  1.0000  1.0000  1.0000  1.0000
 7312  2472.750  1.0000  1.0000  9.8919  1.0000  1.0000  1.0000  1.0000
 7313  2473.000  1.0000  1.0000  9.8991  1.0000  1.0000  1.0000  1.0000
 7314  2473.250  1.0000  1.0000  9.9062  1.0000  1.0000  1.0000  1.0000
 7315  2473.500  1.0000  1.0000  9.9134  1.0000  1.0000  1.0000  1.0000
 7316  2473.750  1.0000  1.0000  9.9206  1.0000  1.0000  1.0000  1.0000
 7317  2474.000  1.0000  1.0000  9.9278  1.0000  1.0000  1.0000  1.0000
 7318  2474.250  1.0000  1.0000  9.9350  1.0000  1.0000  1.0000  1.0000
 7319  2474.500  1.0000  1.0000  9.9421  1.0000  1.0000  1.0000  1.0000
 7320  2474.750  1.0000  1.0000  9.9493  1.0000  1.0000  1.0000  1.0000
 7321  2475.000  1.0000  1.0000  9.9565  1.0000  1.0000  1.0000  1.0000
 7322  2475.250  1.0000  1.0000  9.9636  1.0000  1.0000  1.0000  1.0000
 7323  2475.500  1.0000  1.0000  9.9708  1.0000  1.0000  1.0000  1.0000
 7324  2475.750  1.0000  1.0000  9.9780  1.0000  1.0000  1.0000  1.0000
 7325  2476.000  1.0000  1.0000  9.9852  1.0000  1.0000  1.0000  1.0000
 7326  2476.250  1.0000  1.0000  9.9923  1.0000  1.0000  1.0000  1.0000
 7327  2476.500  1.0000  1.0000  9.9995  1.0000  1.0000  1.0000  1.0000
 7328  2476.750  1.0000  1.0000 10.0067  1.0000  1.0000  1.0000  1.0000
 7329  2477.000  1.0000  1.0000 10.0138  1.0000  1.0000  1.0000  1.0000
 7330  2477.250  1.0000  1.0000 10.0210  1.0000  1.0000  1.0000  1.0000
 7331  2477.500  1.0000  1.0000 10.0282  1.0000  1.0000  1.0000  1.0000
 7332  2477.750  1.0000  1.0000 10.0354  1.0000  1.0000  1.0000  1.0000
 7333  2478.000  1.0000  1.0000 10.0426  1.0000  1.0000  1.0000  1.0000
 7334  2478.250  1.0000  1.0000 10.0498  1.0000  1.0000  1.0000  1.0000
 7335  2478.500  1.0000  1.0000 10.0570  1.0000  1.0000  1.0000  1.0000
 7336  2478.750  1.0000  1.0000 10.0641  1.0000  1.0000  1.0000  1.0000
 7337  2479.000  1.0000  1.0000 10.0713  1.0000  1.0000  1.0000  1.0000
 7338  2479.250  1.0000  1.0000 10.0784  1.0000  1.0000  1.0000  1.0000
 7339  2479.500  1.0000  1.0000 10.0815  1.0000  1.0000  1.0000  1.0000
 7340  2479.750  1.0000  1.0000 10.0784  1.0000  1.0000  1.0000  1.0000
 7341  2480.000  1.0000  1.0000 10.0754  1.0000  1.0000  1.0000  1.0000
 7342  2480.250  1.0000  1.0000 10.0723  1.0000  1.0000  1.0000  1.0000
 7343  2480.500  1.0000  1.0000 10.0666  1.0000  1.0000  1.0000  1.0000
 7344  2480.750  1.0000  1.0000 10.0500  1.0000  1.0000  1.0000  1.0000
 7345  2481.000  1.0000  1.0000 10.0333  1.0000  1.0000  1.0000  1.0000
 7346  2481.250  1.0000  1.0000 10.0167  1.0000  1.0000  1.0000  1.0000
 7347  2481.500  1.0000  1.0000 10.0000  1.0000  1.0000  1.0000  1.0000
 7348  2481.750  1.0000  1.0000  9.9833  1.0000  1.0000  1.0000  1.0000
 7349  2482.000  1.0000  1.0000  9.9667  1.0000  1.0000  1.0000  1.0000
 7350  2482.250  1.0000  1.0000  9.9500  1.0000  1.0000  1.0000  1.0000
 7351  2482.500  1.0000  1.0000  9.9333  1.0000  1.0000  1.0000  1.0000
 7352  2482.750  1.0000  1.0000  9.9166  1.0000  1.0000  1.0000  1.0000
 7353  2483.000  1.0000  1.0000  9.9000  1.0000  1.0000  1.0000  1.0000
 7354  2483.250  1.0000  1.0000  9.8833  1.0000  1.0000  1.0000  1.0000
 7355  2483.500  1.0000  1.0000  9.8667  1.0000  1.0000  1.0000  1.0000
 7356  2483.750  1.0000  1.0000  9.8500  1.0000  1.0000  1.0000  1.0000
 7357  2484.000  1.0000  1.0000  9.8334  1.0000  1.0000  1.0000  1.0000
